codigo_krona;descricao_krona;linha_krona;funcao_krona;aplicacao_krona;caracteristicas_tecnicas;normas_referencia;beneficios;descricao_matriz;linha_matriz;familia_krona;unidade_venda;tipo_embalagem;comprimento_matriz;altura_matriz;largura_matriz;quantidade_embalagem;ncm_krona;codigo_barras_produto;codigo_barras_embalagem;codigo_barras_reembalagem;descricao_normalizada;categoria_detectada;eh_tubo;diametro_mm;comprimento_detectado_m;comprimento_matriz_m;comprimento_final_m;diametro_final_mm
1379;UNIAO F/F ULTRATERM - 15MM;CPVC - ULTRATERM - CONEXOES;Efetuar a união de trechos de tubulações, através de seu engate roscável estanque. Permitir a desmontagens desses trechos de tubulação para futuras intervenções de manutenção.;Utilizada em instalação hidráulica residencial, comercial e industrial na geração de água quente ou sistemas de água fria com alta pressão, Por exemplo: Ramais de água quente, linhas de prumada de água fria, casa de maquinas, boilers.;"*Material: CPVC (Policloreto de Vinila Clorado).
*Processo: Injeção 
* Cor: Bege 
*Conexão: Bolsa / Bolsa 
*Temperatura x Pressão:
o 20 ͦC x 24 kgf/cm²
o 70 ͦC x 9 kgf/cm²";"*ABNT NBR 15884 
*ABNT NBR 5626";"*Sem efeito nocivo ao organismo, atóxico. 
* Baixa condutividade térmica, isolante. 
* Resistente a corrosão, não enferruja. 
*Superfície interna lisa, não incrusta.";UNIAO F/F ULTRATERM - 15MM;CPVC - ULTRATERM - CONEXOES;AQ;PC;Caixas;38.5;43.0;38.5;10.0;3917.40.90;7897801320115;17897801320112;27897801320119;UNIAO F F ULTRATERM - 15MM;UNIAO;False;15.0;;0.0385;0.0385;15.0
138;TUBO PVC ESG SR 6M DN100X6M;TUBOS PVC ESGOTO;Instalações prediais industriais, comerciais e residenciais, principalmente quando se exige maiores esforços.;A linha de Esgoto Série Reforçada é utilizada em instalações prediais de esgoto sanitário, água pluvial e ventilação na qual se necessita de uma maior classe de rigidez. Geralmente utilizada em obras verticais com mais de três pavimentos, como: tubos de queda e subcoletores.;"*Matéria Prima PVC (Policloreto de Vinila) 
*Cor: Cinza Claro
*Processo: Extrusão 
*Temperatura Nominal: 75 ͦC (regime não
contínuo) 
*Escoamento por gravidade, não submetida
a pressão e ventilação. 
*Resistência a classe de rigidez de 3.200Pa para
os tubos esgoto DN 100 e 150 mm.";"*ABNT NBR 5688 
*ABNT NBR 8160";"*Resistente a esforços mecânicos e a
temperatura. 
*Fácil instalação. 
*Simples execução das juntas, leveza dos
materiais. 
*Estanqueidade em junta elástica. 
*Bolsa com dupla ação: junta elástica e
soldável.";TUBO PVC ESG SR 6M DN100X6M;TUBOS PVC ESGOTO;ESGOTO;BR;Amarrados;6000.0;101.6;101.6;3.0;3917.23.00;7897801313742;17897801313749;27897801313746;TUBO PVC ESGOTO SERIE REFORCADA 6M DN100X6M;TUBO;True;;6.0;6.0;6.0;
1380;UNIAO F/F ULTRATERM - 22MM;CPVC - ULTRATERM - CONEXOES;Efetuar a união de trechos de tubulações, através de seu engate roscável estanque. Permitir a desmontagens desses trechos de tubulação para futuras intervenções de manutenção.;Utilizada em instalação hidráulica residencial, comercial e industrial na geração de água quente ou sistemas de água fria com alta pressão, Por exemplo: Ramais de água quente, linhas de prumada de água fria, casa de maquinas, boilers.;"*Material: CPVC (Policloreto de Vinila Clorado).
*Processo: Injeção 
* Cor: Bege 
*Conexão: Bolsa / Bolsa 
*Temperatura x Pressão:
o 20 ͦC x 24 kgf/cm²
o 70 ͦC x 9 kgf/cm²";"*ABNT NBR 15884 
*ABNT NBR 5626";"*Sem efeito nocivo ao organismo, atóxico. 
* Baixa condutividade térmica, isolante. 
* Resistente a corrosão, não enferruja. 
*Superfície interna lisa, não incrusta.";UNIAO F/F ULTRATERM - 22MM;CPVC - ULTRATERM - CONEXOES;AQ;PC;Caixas;45.5;47.0;45.5;10.0;3917.40.90;7897801320122;17897801320129;27897801320126;UNIAO F F ULTRATERM - 22MM;UNIAO;False;22.0;;0.0455;0.0455;22.0
1381;UNIAO F/F ULTRATERM - 28MM;CPVC - ULTRATERM - CONEXOES;Efetuar a união de trechos de tubulações, através de seu engate roscável estanque. Permitir a desmontagens desses trechos de tubulação para futuras intervenções de manutenção.;Utilizada em instalação hidráulica residencial, comercial e industrial na geração de água quente ou sistemas de água fria com alta pressão, Por exemplo: Ramais de água quente, linhas de prumada de água fria, casa de maquinas, boilers.;"*Material: CPVC (Policloreto de Vinila Clorado).
*Processo: Injeção 
* Cor: Bege 
*Conexão: Bolsa / Bolsa 
*Temperatura x Pressão:
o 20 ͦC x 24 kgf/cm²
o 70 ͦC x 9 kgf/cm²";"*ABNT NBR 15884 
*ABNT NBR 5626";"*Sem efeito nocivo ao organismo, atóxico. 
* Baixa condutividade térmica, isolante. 
* Resistente a corrosão, não enferruja. 
*Superfície interna lisa, não incrusta.";UNIAO F/F ULTRATERM - 28MM;CPVC - ULTRATERM - CONEXOES;AQ;PC;Caixas;54.5;55.5;54.5;10.0;3917.40.90;7897801320139;17897801320136;27897801320133;UNIAO F F ULTRATERM - 28MM;UNIAO;False;28.0;;0.0545;0.0545;28.0
1382;CURVA 90° ULTRATERM - 15MM;CPVC - ULTRATERM - CONEXOES;Efetuar a mudança de direção do fluido com ângulo 90 ͦ, através de uma curvatura suave, para gerar uma menor perda de carga.;Utilizada em instalação hidráulica residencial, comercial e industrial na geração de água quente ou sistemas de água fria com alta pressão, Por exemplo: Ramais de água quente, linhas de prumada de água fria.;"*Material: CPVC (Policloreto de Vinila Clorado).
*Processo: Extrusão / Conformação.
* Cor: Bege 
*Conexão: Bolsa / Bolsa 
*Temperatura x Pressão 
*20 ͦC x 24 kgf/cm². 
*70 ͦC x 9 kgf/cm²";"*ABNT NBR 15884 
*ABNT NBR 5626";"*Sem efeito nocivo ao organismo, atóxico. 
*Baixa condutividade térmica, isolante.
* Resistente a corrosão, não enferruja. 
*Superfície interna lisa, não incrusta.";CURVA 90° ULTRATERM - 15MM;CPVC - ULTRATERM - CONEXOES;AQ;PC;Sacos;117.38;18.0;117.38;10.0;3917.40.90;7897801320146;17897801320143;27897801320140;CURVA 90 ULTRATERM - 15MM;JOELHO;False;15.0;;0.11738;0.11738;15.0
1383;CURVA 90° ULTRATERM - 22MM;CPVC - ULTRATERM - CONEXOES;Efetuar a mudança de direção do fluido com ângulo 90 ͦ, através de uma curvatura suave, para gerar uma menor perda de carga.;Utilizada em instalação hidráulica residencial, comercial e industrial na geração de água quente ou sistemas de água fria com alta pressão, Por exemplo: Ramais de água quente, linhas de prumada de água fria.;"*Material: CPVC (Policloreto de Vinila Clorado).
*Processo: Extrusão / Conformação.
* Cor: Bege 
*Conexão: Bolsa / Bolsa 
*Temperatura x Pressão 
*20 ͦC x 24 kgf/cm². 
*70 ͦC x 9 kgf/cm²";"*ABNT NBR 15884 
*ABNT NBR 5626";"*Sem efeito nocivo ao organismo, atóxico. 
*Baixa condutividade térmica, isolante.
* Resistente a corrosão, não enferruja. 
*Superfície interna lisa, não incrusta.";CURVA 90° ULTRATERM - 22MM;CPVC - ULTRATERM - CONEXOES;AQ;PC;Sacos;162.63;26.0;162.63;10.0;3917.40.90;7897801320153;17897801320150;27897801320157;CURVA 90 ULTRATERM - 22MM;JOELHO;False;22.0;;0.16263;0.16263;22.0
1384;CURVA 90° ULTRATERM - 28MM;CPVC - ULTRATERM - CONEXOES;Efetuar a mudança de direção do fluido com ângulo 90 ͦ, através de uma curvatura suave, para gerar uma menor perda de carga.;Utilizada em instalação hidráulica residencial, comercial e industrial na geração de água quente ou sistemas de água fria com alta pressão, Por exemplo: Ramais de água quente, linhas de prumada de água fria.;"*Material: CPVC (Policloreto de Vinila Clorado).
*Processo: Extrusão / Conformação.
* Cor: Bege 
*Conexão: Bolsa / Bolsa 
*Temperatura x Pressão 
*20 ͦC x 24 kgf/cm². 
*70 ͦC x 9 kgf/cm²";"*ABNT NBR 15884 
*ABNT NBR 5626";"*Sem efeito nocivo ao organismo, atóxico. 
*Baixa condutividade térmica, isolante.
* Resistente a corrosão, não enferruja. 
*Superfície interna lisa, não incrusta.";CURVA 90° ULTRATERM - 28MM;CPVC - ULTRATERM - CONEXOES;AQ;PC;Sacos;203.65;31.5;203.65;10.0;3917.40.90;7897801320160;17897801320167;27897801320164;CURVA 90 ULTRATERM - 28MM;JOELHO;False;28.0;;0.20365;0.20365;28.0
1385;CURVA DE TRANSPOSICAO ULTRATERM - 15MM;CPVC - ULTRATERM - CONEXOES;Efetuar sobreposição de tubulações, através de seu desenho exclusivo, reduzindo emendas e garantindo a estanqueidade.;Utilizada em instalação hidráulica residencial, comercial e industrial na geração de água quente ou sistemas de água fria com alta pressão, Por exemplo: Ramais de água quente, linhas de brumada de água fria.;"*Material: CPVC (Policloreto de Vinila Clorado).
*Processo: Injeção 
* Cor: Bege 
*Conexão: Bolsa / Bolsa 
*Temperatura x Pressão:
o 20 ͦC x 24 kgf/cm²
o 70 ͦC x 9 kgf/cm²";"*ABNT NBR 15884 
*ABNT NBR 5626";"* Sem efeito nocivo ao organismo, atóxico. 
*Baixa condutividade térmica, isolante. 
* Resistente a corrosão, não enferruja
*Superfície interna lisa, não incrusta.";CURVA DE TRANSPOSICAO ULTRATERM - 15MM;CPVC - ULTRATERM - CONEXOES;AQ;PC;Sacos;137.0;18.0;40.0;10.0;3917.40.90;7897801320177;17897801320174;27897801320171;CURVA DE TRANSPOSICAO ULTRATERM - 15MM;JOELHO;False;15.0;;0.137;0.137;15.0
1386;CURVA DE TRANSPOSICAO ULTRATERM - 22MM;CPVC - ULTRATERM - CONEXOES;Efetuar sobreposição de tubulações, através de seu desenho exclusivo, reduzindo emendas e garantindo a estanqueidade.;Utilizada em instalação hidráulica residencial, comercial e industrial na geração de água quente ou sistemas de água fria com alta pressão, Por exemplo: Ramais de água quente, linhas de brumada de água fria.;"*Material: CPVC (Policloreto de Vinila Clorado).
*Processo: Injeção 
* Cor: Bege 
*Conexão: Bolsa / Bolsa 
*Temperatura x Pressão:
o 20 ͦC x 24 kgf/cm²
o 70 ͦC x 9 kgf/cm²";"*ABNT NBR 15884 
*ABNT NBR 5626";"* Sem efeito nocivo ao organismo, atóxico. 
*Baixa condutividade térmica, isolante. 
* Resistente a corrosão, não enferruja
*Superfície interna lisa, não incrusta.";CURVA DE TRANSPOSICAO ULTRATERM - 22MM;CPVC - ULTRATERM - CONEXOES;AQ;PC;Sacos;170.0;26.0;45.0;10.0;3917.40.90;7897801320184;17897801320181;27897801320188;CURVA DE TRANSPOSICAO ULTRATERM - 22MM;JOELHO;False;22.0;;0.17;0.17;22.0
1387;ADESIVO PLASTICO ULTRATERM - BISNAGA 17G;ADESIVOS E COMPLEMENTOS;;;;;;ADESIVO PLASTICO ULTRATERM - BISNAGA 17G;ADESIVOS E COMPLEMENTOS;AQ;PC;Caixas;116.0;19.0;0.3;48.0;3506.10.90;7897801320191;17897801320198;27897801320195;ADESIVO PLASTICO ULTRATERM - BISNAGA 17G;ADESIVO;False;;;0.116;0.116;
1388;ADESIVO PLASTICO ULTRATERM - BISNAGA 75G;ADESIVOS E COMPLEMENTOS;;;;;;ADESIVO PLASTICO ULTRATERM - BISNAGA 75G;ADESIVOS E COMPLEMENTOS;AQ;PC;Caixas;185.0;37.0;45.0;24.0;3506.10.90;7897801320207;17897801320204;27897801320201;ADESIVO PLASTICO ULTRATERM - BISNAGA 75G;ADESIVO;False;;;0.185;0.185;
1389;ADESI PLAST C PIN APLIC ULTRATERM -FRSC 175G;ADESIVOS E COMPLEMENTOS;;;;;;ADESI PLAST C PIN APLIC ULTRATERM -FRSC 175G;ADESIVOS E COMPLEMENTOS;AQ;PC;Caixas;68.0;103.0;68.0;12.0;3506.91.10;7897801320214;17897801320211;27897801320218;ADESI PLAST C PIN APLIC ULTRATERM - FRSC 175G;;False;;;0.068;0.068;
139;TUBO PVC ESG SR 6M DN150X6M;TUBOS PVC ESGOTO;Instalações prediais industriais, comerciais e residenciais, principalmente quando se exige maiores esforços.;A linha de Esgoto Série Reforçada é utilizada em instalações prediais de esgoto sanitário, água pluvial e ventilação na qual se necessita de uma maior classe de rigidez. Geralmente utilizada em obras verticais com mais de três pavimentos, como: tubos de queda e subcoletores.;"*Matéria Prima PVC (Policloreto de Vinila) 
*Cor: Cinza Claro
*Processo: Extrusão 
*Temperatura Nominal: 75 ͦC (regime não
contínuo) 
*Escoamento por gravidade, não submetida
a pressão e ventilação. 
*Resistência a classe de rigidez de 3.200Pa para
os tubos esgoto DN 100 e 150 mm.";"*ABNT NBR 5688 
*ABNT NBR 8160";"*Resistente a esforços mecânicos e a
temperatura. 
*Fácil instalação. 
*Simples execução das juntas, leveza dos
materiais. 
*Estanqueidade em junta elástica. 
*Bolsa com dupla ação: junta elástica e
soldável.";TUBO PVC ESG SR 6M DN150X6M;TUBOS PVC ESGOTO;ESGOTO;BR;Amarrados;6000.0;151.0;151.0;1.0;3917.23.00;7897801313780;17897801313787;27897801313784;TUBO PVC ESGOTO SERIE REFORCADA 6M DN150X6M;TUBO;True;;6.0;6.0;6.0;
1390;ADESIVO PLASTICO ULTRATERM - FRASCO 850G;ADESIVOS E COMPLEMENTOS;;;;;;ADESIVO PLASTICO ULTRATERM - FRASCO 850G;ADESIVOS E COMPLEMENTOS;AQ;PC;Caixas;94.0;220.0;94.0;6.0;3506.10.90;7897801320221;17897801320228;27897801320225;ADESIVO PLASTICO ULTRATERM - FRASCO 850G;ADESIVO;False;;;0.094;0.094;
1400;BUCHA REDU ESGOTO SERIE REFORCADA DN50X40;CONEXOES ESGOTO PRIMARIO;;;;;;BUCHA REDU ESGOTO SERIE REFORCADA DN50X40;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;64.0;50.0;50.0;10.0;3917.40.90;7897801322645;17897801322642;27897801322649;BUCHA REDU ESGOTO SERIE REFORCADA DN50X40;BUCHA;False;;;0.064;0.064;
1401;CAP ESGOTO SERIE REFORCADA DN 40;CONEXOES ESGOTO PRIMARIO;;;;;;CAP ESGOTO SERIE REFORCADA DN 40;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;47.0;29.0;47.0;5.0;3917.40.90;7897801322638;17897801322635;27897801322632;CAP ESGOTO SERIE REFORCADA DN 40;CAP;False;40.0;;0.047;0.047;40.0
1402;CAP ESGOTO SERIE REFORCADA DN 50;CONEXOES ESGOTO PRIMARIO;;;;;;CAP ESGOTO SERIE REFORCADA DN 50;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;65.0;42.0;65.0;5.0;3917.40.90;7897801322386;17897801322383;27897801322380;CAP ESGOTO SERIE REFORCADA DN 50;CAP;False;50.0;;0.065;0.065;50.0
1403;CAP ESGOTO SERIE REFORCADA DN 75;CONEXOES ESGOTO PRIMARIO;;;;;;CAP ESGOTO SERIE REFORCADA DN 75;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;90.0;47.0;90.0;10.0;3917.40.90;7897801322379;17897801322376;27897801322373;CAP ESGOTO SERIE REFORCADA DN 75;CAP;False;75.0;;0.09;0.09;75.0
1404;CAP ESGOTO SÉRIE REFORÇADA DN 100;CONEXOES ESGOTO PRIMARIO;;;;;;CAP ESGOTO SÉRIE REFORÇADA DN 100;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;115.0;49.0;115.0;10.0;3917.40.90;7897801322317;17897801322314;NÃO APLICA;CAP ESGOTO SERIE REFORCADA DN 100;CAP;False;100.0;;0.115;0.115;100.0
1405;CAP ESGOTO SÉRIE REFORÇADA DN 150;CONEXOES ESGOTO PRIMARIO;;;;;;CAP ESGOTO SÉRIE REFORÇADA DN 150;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;170.0;65.0;170.0;1.0;3917.40.90;7897801322362;17897801322369;27897801322366;CAP ESGOTO SERIE REFORCADA DN 150;CAP;False;150.0;;0.17;0.17;150.0
1407;CURVA 90 ESGOTO SERIE REFORCADA DN 50;CONEXOES ESGOTO PRIMARIO;;;;;;CURVA 90 ESGOTO SERIE REFORCADA DN 50;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;166.0;646.5;79.0;10.0;3917.40.90;7897801322607;17897801322604;27897801322601;CURVA 90 ESGOTO SERIE REFORCADA DN 50;JOELHO;False;50.0;;0.166;0.166;50.0
1409;CURVA 90° CURTA PE COLUNA ESG SER REF DN75;CONEXOES ESGOTO PRIMARIO;;;;;;CURVA 90° CURTA PE COLUNA ESG SER REF DN75;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;166.0;79.0;65.0;10.0;3917.40.90;7897801307383;17897801307380;27897801307387;CURVA 90 CURTA PE COLUNA ESGOTO SER REF DN75;JOELHO;False;75.0;;0.166;0.166;75.0
1410;CURVA 90° CURTA PE COLUNA SERIE REFORC. DN100;CONEXOES ESGOTO PRIMARIO;Permiti a mudança do ângulo da tubulação horizontal, a uma declividade apropriada, sem que seja necessário curvar o tubo junto à bolsa.;Nos pés-de-coluna, onde ocorrer impactos provocados pela queda de resíduos sólidos, normalmente lançados nos esgotos, devem ser utilizadas conexões reforçadas.;"* Material: PVC (Policloreto de Vinila). 
*Processo: Injeção. 
*Cor: Cinza claro 
*Escoamento por gravidade, não submetida a
pressão e ventilação. 
* Temperatura: 75°C";"* ABNT NBR 5688 
* ABNT NBR 5681";"*Resistência a esforços mecânicos e à
temperatura.
* Facilidade de instalação:
*Simples execução das juntas, leveza dos
materiais. 
*Estanqueidade em junta elástica. 
*Bolsa dupla ação – junta elástica e soldável.";CURVA 90° CURTA PE COLUNA SERIE REFORC. DN100;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;230.0;180.0;120.0;10.0;3917.40.90;7897801313865;17897801313862;27897801313869;CURVA 90 CURTA PE COLUNA SERIE REFORC. DN100;JOELHO;False;100.0;;0.23;0.23;100.0
1411;CURVA 90° CURTA PE COLUNA SÉRIE REFORC. DN150;CONEXOES ESGOTO PRIMARIO;;;;;;CURVA 90° CURTA PE COLUNA SÉRIE REFORC. DN150;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;265.0;265.0;170.0;1.0;3917.40.90;7897801322720;17897801322727;27897801322724;CURVA 90 CURTA PE COLUNA SERIE REFORC. DN150;JOELHO;False;150.0;;0.265;0.265;150.0
1413;JOELHO 45° ESGOTO SERIE REFORCADA DN40;CONEXOES ESGOTO PRIMARIO;;;;;;JOELHO 45° ESGOTO SERIE REFORCADA DN40;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;72.0;43.0;6.0;20.0;3917.40.90;7897801322591;17897801322598;27897801322595;JOELHO 45 ESGOTO SERIE REFORCADA DN40;JOELHO;False;40.0;;0.072;0.072;40.0
1414;JOELHO 45° ESGOTO SERIE REFORCADA DN50;CONEXOES ESGOTO PRIMARIO;;;;;;JOELHO 45° ESGOTO SERIE REFORCADA DN50;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;115.0;65.0;65.0;20.0;3917.40.90;7897801322584;17897801322581;27897801322588;JOELHO 45 ESGOTO SERIE REFORCADA DN50;JOELHO;False;50.0;;0.115;0.115;50.0
1415;JOELHO 45° ESGOTO SERIE REFORCADA DN75;CONEXOES ESGOTO PRIMARIO;;;;;;JOELHO 45° ESGOTO SERIE REFORCADA DN75;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;146.0;90.0;90.0;10.0;3917.40.90;7897801322348;17897801322345;NÃO APLICA;JOELHO 45 ESGOTO SERIE REFORCADA DN75;JOELHO;False;75.0;;0.146;0.146;75.0
1416;JOELHO 45° ESGOTO SERIE REFORCADA DN100;CONEXOES ESGOTO PRIMARIO;;;;;;JOELHO 45° ESGOTO SERIE REFORCADA DN100;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;170.0;110.0;110.0;10.0;3917.40.90;7897801313872;17897801313879;27897801313876;JOELHO 45 ESGOTO SERIE REFORCADA DN100;JOELHO;False;100.0;;0.17;0.17;100.0
1417;JOELHO 45° ESGOTO SÉRIE REFORÇADA DN 150;CONEXOES ESGOTO PRIMARIO;;;;;;JOELHO 45° ESGOTO SÉRIE REFORÇADA DN 150;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;220.0;180.0;170.0;1.0;3917.40.90;7897801322331;17897801322338;27897801322335;JOELHO 45 ESGOTO SERIE REFORCADA DN 150;JOELHO;False;150.0;;0.22;0.22;150.0
1419;JOELHO 90° ESGOTO SERIE REFORCADA DN40;CONEXOES ESGOTO PRIMARIO;;;;;;JOELHO 90° ESGOTO SERIE REFORCADA DN40;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;65.0;46.0;46.0;25.0;3917.40.90;7897801322577;17897801322574;27897801322571;JOELHO 90 ESGOTO SERIE REFORCADA DN40;JOELHO;False;40.0;;0.065;0.065;40.0
1420;JOELHO 90° ESGOTO SERIE REFORCADA DN50;CONEXOES ESGOTO PRIMARIO;;;;;;JOELHO 90° ESGOTO SERIE REFORCADA DN50;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;95.0;65.0;100.0;25.0;3917.40.90;7897801307871;17897801307878;27897801307875;JOELHO 90 ESGOTO SERIE REFORCADA DN50;JOELHO;False;50.0;;0.095;0.095;50.0
1421;JOELHO 90° ESGOTO SÉRIE REFORÇADA DN 75;CONEXOES ESGOTO PRIMARIO;;;;;;JOELHO 90° ESGOTO SÉRIE REFORÇADA DN 75;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;123.0;127.0;90.0;20.0;3917.40.90;7897801322324;17897801322321;27897801322328;JOELHO 90 ESGOTO SERIE REFORCADA DN 75;JOELHO;False;75.0;;0.123;0.123;75.0
1422;JOELHO 90° ESGOTO SERIE REFORCADA DN100;CONEXOES ESGOTO PRIMARIO;;;;;;JOELHO 90° ESGOTO SERIE REFORCADA DN100;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;190.0;160.0;120.0;20.0;3917.40.90;7897801313889;17897801313886;27897801313883;JOELHO 90 ESGOTO SERIE REFORCADA DN100;JOELHO;False;100.0;;0.19;0.19;100.0
1423;JOELHO 90° ESGOTO SÉRIE REFORCADA DN 150;CONEXOES ESGOTO PRIMARIO;;;;;;JOELHO 90° ESGOTO SÉRIE REFORCADA DN 150;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;220.0;220.0;170.0;1.0;3917.40.90;7897801319065;17897801319062;27897801319069;JOELHO 90 ESGOTO SERIE REFORCADA DN 150;JOELHO;False;150.0;;0.22;0.22;150.0
1425;CURVA 90 ESGOTO SÉRIE REFORÇADA DN 75;CONEXOES ESGOTO PRIMARIO;;;;;;CURVA 90 ESGOTO SÉRIE REFORÇADA DN 75;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;145.0;160.0;90.0;10.0;3917.40.90;7897801322355;17897801322352;27897801322359;CURVA 90 ESGOTO SERIE REFORCADA DN 75;JOELHO;False;75.0;;0.145;0.145;75.0
1426;JUNÇÃO DUPLA ESGOTO SÉRIE REFORÇADA DN 100;CONEXOES ESGOTO PRIMARIO;;;;;;JUNÇÃO DUPLA ESGOTO SÉRIE REFORÇADA DN 100;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;340.0;115.0;260.0;5.0;3917.40.90;7897801322423;17897801322420;NÃO APLICA;JUNCAO DUPLA ESGOTO SERIE REFORCADA DN 100;;False;100.0;;0.34;0.34;100.0
1427;JUNCAO SIMPLES ESGOTO SERIE REFORCADA DN40;CONEXOES ESGOTO PRIMARIO;;;;;;JUNCAO SIMPLES ESGOTO SERIE REFORCADA DN40;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;500.0;1000.0;900.0;10.0;3917.40.90;7897801322560;17897801322567;27897801322564;JUNCAO SIMPLES ESGOTO SERIE REFORCADA DN40;;False;40.0;;0.5;0.5;40.0
1428;JUNCAO SIMPLES ESGOTO SERIE REFORCADA DN50;CONEXOES ESGOTO PRIMARIO;;;;;;JUNCAO SIMPLES ESGOTO SERIE REFORCADA DN50;CONEXOES ESGOTO PRIMARIO;ESGOTO;PC;Sacos;65.0;165.0;120.0;10.0;3917.40.90;7897801322546;17897801322543;27897801322540;JUNCAO SIMPLES ESGOTO SERIE REFORCADA DN50;;False;50.0;;0.065;0.065;50.0
